"u,N,18,0","v,N,18,0","name,C,80"
4915894877,11008725052,Avenida Independencia
4941438676,4941438677,
4941438676,11014861193,Avenida Alfonso Ugarte
4941438676,11014702229,Avenida Alfonso Ugarte
4941438677,4941438686,Avenida Alfonso Ugarte
4941438680,4977885193,Avenida Alfonso Ugarte
4941438680,4941438681,
4941438680,4977885187,Avenida Alfonso Ugarte
4941438681,11014702232,Avenida Alfonso Ugarte
4941438681,11014702231,Avenida Alfonso Ugarte
4941438683,11014702235,Avenida Alfonso Ugarte
4941438683,11014702230,
4941438683,4941438686,
4941438683,4941438686,Avenida Alfonso Ugarte
4941438686,11014702229,
4957788496,10904424545,Avenida Miguel Forga
4957788496,4957788498,
4957788498,4957788512,
4957788498,4957788511,
4957788498,4957789123,
4957788510,4957788514,
4957788512,4957788514,
4957788512,4957789121,
4957788514,4957788515,
4957788520,4957789121,
4957789121,4957789122,
4957789121,4957789123,
4957789122,4957789123,
4957789122,4957789124,
4957793145,10904368704,
4957793145,11013403910,
4957820794,11101838036,
4957820794,11101838039,
4957820794,4957820795,
4957820795,4957820796,
4977885187,11014702232,
4977885187,4977885192,
4977885192,4977885193,
4977885192,4977885198,
4977885193,5229390916,Avenida Alfonso Ugarte
4977885193,11014702231,
4977885198,11014702231,Avenida Alfonso Ugarte
4977885198,11014702235,Avenida Alfonso Ugarte
4978409934,4978409935,
4978432989,4978432989,
4978432989,4978432991,
5013179907,5013179908,
5013179907,5377965382,
5013179907,5013179910,Montereal
5013179910,5013179911,
5013179916,5393843680,Avenida Jesus
5013179916,11008708925,Avenida Jesus
5046586729,11019063394,
5046586730,11019063393,Avenida Garcia de Carbajal
5046586730,11019063394,
5092534875,5173789057,Gomez de la Torre
5092534875,5092534876,
5092534876,5483415873,
5092534876,5173789057,Avenida Republica de Argentina
5092534899,5483415869,
5092534899,5393843716,
5092538900,9675005115,
5092538914,5092538915,
5092538914,5092538915,
5092538915,5092538916,
5100933205,5391148534,
5103848932,11014092398,
5104485323,5104485335,
5104485323,5515031768,
5104485335,5515031768,
5104485335,9677854885,
5104485335,7105611474,
5110356857,5213418016,Avenida los Incas
5122593494,5186775691,
5122593494,5186775691,
5123144190,5123144192,
5123160473,5123160474,
5123160473,8375245720,Avenida Jose Abelardo Quinones
5123160474,11010852357,
5123160475,11010852358,Calle 11
5123160475,11010852357,
5123160480,5208920209,
5123160481,5208920209,
5123160481,5479086518,
5123160481,5208920203,
5123160482,5123160487,
5123160482,5123160483,
5123160483,5123160485,
5123160483,5123160484,
5123160484,5375720552,
5123160485,5123160487,
5123160487,5375720551,
5139578660,9410646800,
5150381075,8234790746,
5150381075,5150381079,
5150381079,5150381079,
5150516924,5150516925,
5150667634,5150667640,
5150667637,5150667638,
5150667638,5150667640,
5150667641,11090407280,
5150667641,11090425208,Calle Caraveli
5150667642,5150667643,
5150667642,11090407280,
5150667642,5150667645,
5150667645,11090408398,
5150667645,11090408403,
5169434180,5169434184,Calle San Agustin
5169434180,5169434192,
5169434183,5169434184,
5169434183,5424532746,
5169434183,5169434192,
5169434191,5169434192,
5169519124,5169519126,
5169519195,5169519196,
5169519196,5460746919,
5169519196,5379196479,
5169519214,5379248705,
5169519214,5375618176,
5169519251,5169519252,
5169519251,5375618176,
5169519251,5169519254,
5169519252,5379248705,
5169519252,5460746919,
5169519261,5169519263,
5169519261,5460746918,Quinta Vivanco
5169519263,11104881498,
5169519263,11104881498,
5169678805,5169678808,
5169801232,5169801233,
5169939759,10885702048,Calle Ayacucho
5169939759,5169939760,
5169968464,5169968465,
5169968464,5393862384,Calle Dean Valdivia
5169968472,5169968473,
5169968472,5393862385,Calle Pizarro
5169968473,5169968473,
5173789057,11021360875,Gomez de la Torre
5174967245,11023020318,Avenida los Incas
5174967245,5213418017,Avenida los Incas
5174986227,5532179492,Avenida los Incas
5174986227,5213418016,Avenida los Incas
5175036499,5532179492,Avenida los Incas
5179104236,5179104237,
5179130355,5179130356,
5179130356,5393862386,Calle Peru
5180886025,5180886028,
5180886025,5180886025,
5180886026,11087434784,
5180886026,5180886032,
5180886027,5180886028,
5180886028,5180886032,
5180886031,5180886032,
5186757658,5567504393,
5186757658,5375720550,
5186757658,5424567768,
5186757660,5567504393,
5186775691,5186775693,
5186775693,5412214077,Avenida Emmel
5190799873,5394450562,Calle Ernesto Loreto
5190799873,9675524284,Calle Ernesto Loreto
5190799873,5190799874,
5190799874,6277601219,
5190799874,5799864236,
5194776021,5264484417,
5194776021,5264484415,
5194776021,5264484414,
5195285777,11008619712,
5195285779,11008619715,Avenida Emmel
5195285779,10920891216,
5199090485,5199090488,
5199090488,10923437097,
5199090493,5199090501,Calle Puente Bolivar
5199090493,5199090495,Calle Puente Bolivar
5199090493,5199090494,Calle Puente Bolivar
5199090494,5199090495,
5200623530,5220790839,
5200623530,5200623537,
5200708664,11019063498,
5200744105,5200744113,Avenida Jorge Chavez
5200744105,5750156951,Calle Gutierrez de la Fuente
5200744112,5200744113,Avenida Jorge Chavez
5200768322,5393862393,Calle Estadio Sur
5200768322,5750156951,Calle Gutierrez de la Fuente
5200768322,5393862395,Calle Estadio Sur
5200768335,5200768336,Pasaje Puno
5200768339,5203031709,Avenida de la Marina
5200794813,11104998826,Avenida San Jeronimo
5200794813,11104998834,
5203031705,11008718137,Calle Felipe Santiago Salaverry
5203031705,10920891210,
5203031705,11008718138,
5203031709,11008718130,
5203031709,11008718131,Avenida de la Marina
5203031712,11008718137,Calle Felipe Santiago Salaverry
5203031712,11008718130,
5203304827,5203304828,
5203304841,5203304842,
5203439967,5203439968,
5204817832,5391127530,Calle Antonio Raymondi
5204817832,5391127528,Calle Antonio Raymondi
5204817832,10920891195,
5204817839,5204817840,
5204817839,5375241838,Calle Rodin
5204817840,5204817842,
5204817840,5204817842,
5204817842,5375241839,
5204835109,5204835112,
5204835109,5204835112,
5204867622,5483426615,
5208920203,5208920205,Juana Espinoza
5208920203,5375720539,Juana Espinoza
5208920203,5208920204,
5208920204,5208920209,
5208920204,5208920205,
5208947857,5208947860,Avenida Emmel
5208947857,5208947862,
5208947859,5208947864,Calle Julio Ernesto Portugal
5208947859,5208947861,
5208947860,5208947863,
5208947861,5208947863,
5208947861,5208947862,
5208947862,5208947863,
5208947863,5208947864,
5213418016,5213418017,Avenida los Incas
5213421935,7567878736,
5213421935,11012483294,
5213421943,11012483288,Avenida Lambramani
5213421943,11002202206,
5213421946,11002202206,
5213458981,5213458982,
5213458986,5213458989,
5213458987,5213458990,
5213458989,5213458990,
5220790839,5220790840,
5225033223,5225033226,
5225033246,5424521141,Calle Los Arrayanes
5225033246,5515065948,Calle Los Arrayanes
5225033246,5515065958,
5225053131,5515065958,
5225053131,5515065948,
5225053131,5225053134,
5225053134,11008090619,
5225053134,5515065958,
5229355878,5515037799,
5229390803,10827530924,
5229390803,10827530924,
5229390804,10827530924,
5229390805,10827530911,
5229390805,5399052226,Pasaje Alfonso Ugarte
5229390916,11014702235,
5229390916,11014702230,Avenida Alfonso Ugarte
5229390916,5229390922,
5229390922,5229390923,
5229390923,5229390928,
5229411207,5229411211,
5229411207,5229411210,
5229411207,5229411220,
5229411220,5229435550,
5229411220,5229466953,
5229435550,11014702229,Avenida Alfonso Ugarte
5229435550,11014702230,Avenida Alfonso Ugarte
5258014002,5633164536,Internacional
5258014002,5398638786,Internacional
5258339990,5465531103,
5258339990,5465525975,
5258339990,5519405651,
5258339994,10852800673,
5258339996,10852800673,
5258339996,5519405649,
5258340007,5258340020,
5258340014,5258340020,
5258340020,5465531111,
5264484414,9546538840,Internacional
5264484415,11117197605,
5264484415,5264484417,
5264484415,11117170680,
5264489933,9546538840,
5264489933,5264489938,
5264489933,5264489933,
5264489934,5633141607,
5264489934,5264489935,
5264489934,11117197648,
5264489935,5264489936,
5264489935,5633164544,
5264489936,5264489937,
5264489936,11117197660,
5264489937,5633142527,
5264489937,5398638780,
5264489938,5633141590,
5264489938,5264489939,
5295946838,5295946839,
5295946839,5295946841,
5295946839,5295946841,
5295946841,5295946858,
5295946858,5295946862,
5295946858,5295946859,
5295946859,8162388859,
5295946862,8162388859,
5295946867,5295946868,
5295946868,5295946868,
5308494795,9410649045,Calle Eduardo Lopez de Romana
5310949947,5465543149,
5310949947,5465543144,
5310949947,5310949949,
5375241709,5375241714,Ernesto Gunter
5375241715,10904424596,Calle Cayetano Arenas
5375241715,5391078186,Calle Juan Barclay
5375241715,10774452966,Calle Luis Blaisdell
5375241715,7289377492,Calle Luis Blaisdell
5375241716,10754897665,Calle Angel Caballero
5375241716,8374959817,Calle Angel Caballero
5375241824,5391108751,Calle Benito Bonifaz
5375241827,5432104281,Porcel
5375241827,5391108749,Calle Benito Bonifaz
5375241837,5391127532,Paul Rivet
5375241838,5375241839,Pasaje V. Hugo
5375241838,5391127539,Calle Rodin
5375572601,5391148521,
5375572602,5391148521,
5375572602,5391147718,
5375593661,5375593665,
5375593662,5406208487,
5375593665,5406211262,
5375593665,5375593668,
5375593668,5394918859,Avenida Independencia
5375593668,9675005091,Avenida Independencia
5375593671,10885702026,
5375618199,5411415923,Calle Manuel Ugarteche
5375618199,5411415924,Calle Manuel Arrayanes
5375618202,5411415923,Calle Manuel Ugarteche
5375720539,5375720553,Calle Benigno Ballon Farfan
5375720550,5567504394,Avenida Garcilazo de la Vega
5375720551,5375720553,Calle Benigno Ballon Farfan
5375720551,5479086001,Calle Benigno Ballon Farfan
5375720554,5394456299,
5375720555,5379796461,Calle Javier Delgado
5375734002,5375734003,
5375734002,5375734005,
5375734003,5375734004,
5375734004,5391127529,
5375734004,5391127528,
5375734008,9410650126,Pasaje Mollendo
5375734009,5375734009,
5375734009,5375734621,
5375734621,5391114002,
5375734625,5375734626,
5375734625,5391108731,
5375734630,5375734631,Tabada
5375734631,11019063337,Tabada
5375755232,6734047815,Calle San Antonio
5376760845,11010852358,Calle 11
5377965377,5377965379,
5377965377,5465545077,
5377965377,5377965378,
5377965378,5465545076,
5377965379,5465562078,
5377965379,5377965381,
5377965379,5399025109,
5377965380,5399025265,
5377965380,5465545067,Monterreal Isla
5377965380,5391148536,Monterreal Isla
5377965381,5399025265,
5377965382,5393843683,Ciudad de las Corrientes
5377965385,5393843692,Calle Universidad
5377965387,5393843697,Cervantes
5377989886,5377989890,
5377989890,5377989890,
5378108464,5462836626,
5378108464,5378108466,Avenida Juan Vidaurrazaga
5378108464,5391078212,Avenida Juan Vidaurrazaga
5378108466,11013404015,Avenida Juan Vidaurrazaga
5378108466,5391078523,
5378210488,5378210489,
5378210488,5378210489,
5378210488,5381363061,
5378210489,5391127595,Juventud Ferroviaria
5379248673,11104881498,
5379248680,5379248681,
5379249145,10885702051,Juan del la Torre
5379249150,5379249152,
5379796461,5394459774,Calle Javier Delgado
5379805298,8734566548,
5379844077,5379867635,Los Zafiros
5379844077,5391133826,Los Zafiros
5379844077,5391133842,Calle San Rafael
5379844077,5400711594,Calle San Rafael
5379844080,5506893862,Las Aguamarinas
5379844080,5379868011,Calle San Rafael
5379844080,10754897662,Las Aguamarinas
5379852095,5379867635,Los Zafiros
5379852095,5391133844,San Fernando
5379852095,5391078537,San Fernando
5379858302,5483426614,Enrique Pallardelli
5379858302,5379874279,"['Enrique Pallardelli', 'Calle Cabrera Valdez']"
5379858303,5379868011,Calle San Rafael
5379858303,5400711594,Calle San Rafael
5379858303,5379867638,Los Topacios
5379858305,5391078537,San Fernando
5379858305,5379868013,San Fernando
5379858305,5379858306,Los Topacios
5379858305,5379867638,Los Topacios
5379858306,5391078857,
5379858306,5391078858,
5379867635,5391078536,San Gabriel
5379867637,5379867638,San Gabriel
5379868011,5379868013,San Jorge
5379868013,5506893864,San Fernando
5379874278,5379874279,Calle Cabrera Valdez
5380727086,6734047815,Calle San Antonio
5380727086,6734034534,Calle San Pedro
5380727089,5393844126,Calle Mariano Melgar
5380727089,5393844127,Avenida La Paz
5380727091,10656093775,Calle Francisco Bolognesi
5380727091,5381354365,Calle Francisco Bolognesi
5380727094,9027081296,Calle Moral
5381008103,5381008105,
5381008105,5381008110,
5381008105,5381008115,
5381008108,5381008109,
5381008108,5381008115,
5381008108,5381008114,
5381008109,5381008116,
5381008109,5381008123,
5381008109,5381008114,
5381008110,5381008111,
5381008111,5381008114,
5381008111,5381008113,
5381008115,5381008116,
5381008116,5381008128,
5381008117,5381008150,
5381008117,5381008123,
5381008123,5381008150,
5381008128,5381008130,
5381008130,5381008131,
5381008130,5381008146,
5381008135,5381008143,
5381008135,5381008143,
5381008143,5381008144,
5381008144,5381008145,
5381008145,11015162767,Avenida Daniel Alcides Carrion
5381008146,5381018098,
5381008150,5381008151,
5381018098,5381018101,
5381018098,5381018101,
5381354349,11086686807,Universidad San Agustin
5381354349,11021342399,Avenida Virgen del Pilar
5381354349,5465535935,Avenida Virgen del Pilar
5381354353,11012877922,
5381354355,11016354606,Urbanizacion las Orquideas Manzana A
5381354355,5406208483,Urbanizacion las Orquideas Manzana A
5381354362,11101838070,Calle Nicolas de Pierola
5381354362,11101838064,Calle San Camilo
5381354362,11101838052,Calle San Camilo
5381354362,11101838058,Calle Nicolas de Pierola
5381354363,11101838024,Calle Peru
5381354363,11101838028,Calle San Camilo
5381354363,11101838018,Calle San Camilo
5381354363,11101838034,Calle Peru
5381354364,10885702029,Calle Alto de la Luna
5381354365,11068021155,Calle Francisco Bolognesi
5381354369,10923389495,Avenida San Martin
5381363056,5413568946,Avenida Juan Vidaurrazaga
5381363056,5484597540,
5381363056,5391127602,
5381363056,5391127603,Avenida Juan Vidaurrazaga
5381363058,5381363061,
5381363058,5381363060,
5381363059,5391127600,Avenida Juan Vidaurrazaga
5381363059,5381363060,
5381363059,11012585682,Avenida Juan Vidaurrazaga
5381363060,5391127601,
5391078162,9331081995,Andia
5391078165,9677854880,
5391078180,10774452966,Calle Luis Blaisdell
5391078180,10774452946,Avenida Jacinto Ibanez
5391078180,5391078190,Avenida Jacinto Ibanez
5391078185,5391078189,Calle Juan Barclay
5391078185,10774452933,Calle Juan Barclay
5391078185,10774452933,
5391078186,10774452933,Calle Juan Barclay
5391078186,5391078188,
5391078189,5391078190,Calle Ambrosio Vucetich
5391078189,5391078195,Calle Angel Caballero
5391078190,9410652334,Avenida Jacinto Ibanez
5391078190,10774452940,Calle Ambrosio Vucetich
5391078194,10754897665,Calle Angel Caballero
5391078195,9410652322,
5391078207,9410652334,Avenida Jacinto Ibanez
5391078207,5391078209,"['Calle Francisco la Rosa', 'Calle Francisco Velazco']"
5391078209,10774452940,Calle Ambrosio Vucetich
5391078210,5391078213,Juventud Ferroviaria
5391078210,5391127582,
5391078210,5533945059,
5391078212,5391078218,Juventud Ferroviaria
5391078212,11016523152,Avenida Juan Vidaurrazaga
5391078213,5391078218,Juventud Ferroviaria
5391078213,5391078215,
5391078215,5391078220,
5391078215,5391127588,
5391078218,5391078219,
5391078219,5391078523,
5391078219,5391078220,
5391078220,5391078522,
5391078522,5391078523,
5391078525,5391078526,
5391078526,5391078527,
5391078526,11013404040,Avenida Juan Vidaurrazaga
5391078526,11013404026,Avenida Juan Vidaurrazaga
5391078527,11013404025,Avenida Juan Vidaurrazaga
5391078527,5750210239,
5391078527,11013404020,Avenida Juan Vidaurrazaga
5391078531,11013404020,Avenida Juan Vidaurrazaga
5391078531,11013404019,
5391078531,11013404039,Avenida Juan Vidaurrazaga
5391078534,5391078857,
5391078534,5391078537,
5391078534,5750210232,
5391078536,5391078537,
5391078538,5506893864,San Fernando
5391078538,5391078540,
5391078538,5506893862,Las Aguamarinas
5391078540,5506926925,
5391078540,5506926922,
5391078542,5391078862,
5391078542,11013404016,
5391078542,11013404018,
5391078542,5506926922,
5391078543,11013404018,
5391078543,5391078852,
5391078852,11013404039,Avenida Juan Vidaurrazaga
5391078852,11013404035,Avenida Juan Vidaurrazaga
5391078853,5391078854,
5391078853,5391078859,
5391078853,5750210232,
5391078857,5750210232,
5391078858,5391078862,
5391078858,5391078860,
5391078859,5391078860,
5391078860,5391078861,
5391078861,5391078862,
5391108732,5391108738,Obando
5391108737,5391108740,Avenida Venezuela
5391108738,5391108740,
5391108743,10917232433,Angamos
5391108745,5432104281,Porcel
5391108746,5391108749,Ibanez
5391108746,5391108747,"['Angamos', 'Calle Miguel Hidalgo']"
5391108747,5391108748,
5391108747,5391108751,Calle Miguel Hidalgo
5391108748,5391108748,
5391108749,5391108752,Calle Benito Bonifaz
5391108753,10910654834,Avenida Jorge Chavez
5391108754,5391108755,Ovalo Plaza Romana
5391108755,11100213198,Avenida Garcia de Carbajal
5391113983,5391127543,Toribio Pacheco
5391113983,10920891210,Pasaje Bustamante
5391113995,5391127530,Calle Antonio Raymondi
5391113995,5391127531,Paul Rivet
5391114005,5391114007,
5391127528,10920891201,Calle Antonio Raymondi
5391127530,5391127531,Dante Alighieri
5391127531,5391127532,Paul Rivet
5391127532,10920891195,
5391127534,10920891201,Calle Antonio Raymondi
5391127534,6016050244,
5391127535,5391127536,
5391127539,5391127540,
5391127548,5391127549,Pasaje T. Ureta
5391127550,8298866203,Avenida Luna Pizarro
5391127550,5391127555,
5391127550,5391127551,Avenida Luna Pizarro
5391127551,5391127553,Avenida Luna Pizarro
5391127552,5391127553,Pasaje Par?��s
5391127560,5391127563,Avenida Parra
5391127560,5391127562,
5391127563,5391127565,
5391127578,5391127586,
5391127578,5391127582,
5391127582,5391127588,
5391127586,5391127588,
5391127589,11012585682,Avenida Juan Vidaurrazaga
5391127589,5391127595,Juventud Ferroviaria
5391127589,11016523151,Avenida Juan Vidaurrazaga
5391127593,11016523152,Avenida Juan Vidaurrazaga
5391127593,11012585682,
5391127593,5533945059,
5391127593,5533945063,Avenida Juan Vidaurrazaga
5391127594,5391127598,
5391127595,5391127598,
5391127596,11016523151,Avenida Juan Vidaurrazaga
5391127596,5391127598,
5391127596,5462836626,Avenida Juan Vidaurrazaga
5391127600,5391127603,Avenida Juan Vidaurrazaga
5391127600,5391127601,
5391127600,5533945063,
5391127601,5391127604,
5391127602,5391127604,
5391127603,5391127604,
5391133719,11016523160,Avenida Venezuela
5391133822,5750184882,
5391133822,5750184878,Calle El Palomar
5391133823,5391133824,Las Aguamarinas
5391133823,5391133831,Calle Alberto Guillen
5391133824,10754897662,Las Aguamarinas
5391133825,5391133828,Las Amatistas
5391133825,5499574355,Los Rub?��es
5391133826,5391133830,Los Zafiros
5391133826,5391133828,Las Amatistas
5391133827,5499574355,Calle Alberto Guillen
5391133827,5391133829,Los Brillantes
5391133828,5391133829,Los Brillantes
5391133829,5391133830,Los ?��palos
5391133831,5499574355,Calle Alberto Guillen
5391133832,5391133837,
5391133833,5391133837,
5391133842,5391133844,
5391133844,5391133846,San Fernando
5391144407,11015162803,Fransisco Mostajo
5391148521,5391148533,
5391148525,5391148528,
5391148529,5391148535,
5391148529,5391148530,
5391148532,5391148535,
5391148532,5391148533,
5391148537,5468199638,
5391148537,5399025109,
5391350858,11117170696,
5393843658,5465545076,
5393843658,5393843660,
5393843659,5393843660,
5393843660,5465545077,
5393843663,5393843664,
5393843664,5393843670,
5393843664,5465543164,
5393843671,5393843671,
5393843680,5393843681,Avenida Jesus
5393843681,11008708923,Avenida Jesus
5393843684,6742797351,Ciudad de las Corrientes
5393843684,5393843685,
5393843685,5393843689,
5393843685,5393843686,
5393843685,5393843687,
5393843687,5393843688,
5393843688,6742797351,Ciudad de las Corrientes
5393843688,11021360809,Ciudad de las Corrientes
5393843689,5393843691,
5393843690,5393843691,
5393843692,5393843716,Calle Universidad
5393843697,5393843699,Cervantes
5393843703,5393843704,
5393843704,5393843705,
5393843704,5393843705,
5393843716,5483415865,
5393844121,5670089474,Los Picaflores
5393844125,5393844126,Jiron Bartolome Herrera
5393844125,5393844127,
5393844126,5467655509,Calle Mariano Melgar
5393844128,5393844133,Los Alamos
5393844128,5393844131,Santa Rosa de Lima
5393844129,5393844133,Los Alamos
5393844129,6700773401,Los Cedros
5393844129,5393844132,"['Los Pinos', 'Los Cedros']"
5393844131,5393844132,Los Pinos
5393844131,5432125026,Santa Rosa de Lima
5393844132,5393844133,Los Robles
5393862384,5393862385,Calle Dean Valdivia
5393862386,11101838034,Calle Peru
5393862393,11009101047,Calle Gutierrez de la Fuente
5393862393,11009101045,Calle Alcides Carrion
5393862393,5401379234,Calle Gutierrez de la Fuente
5393862394,11019063346,Pasaje Santa Rosa
5394268808,10062601853,Avenida Jesus
5394268808,5483308528,Avenida Jesus
5394450556,5479086001,Calle Benigno Ballon Farfan
5394450556,11008714466,Calle Benigno Ballon Farfan
5394450557,10923337582,Avenida Emmel
5394450557,10923337585,Avenida Emmel
5394450557,11008714466,Calle Benigno Ballon Farfan
5394450557,11008714467,Calle Benigno Ballon Farfan
5394456298,5394456300,Calle Javier Delgado
5394456299,5494828047,Calle Ciro Alegria
5394456299,5479085223,
5394456300,5394459774,Calle Javier Delgado
5394909329,11024162773,Avenida Mariscal Castilla
5394909329,5394909330,Calle Teniente Rodr?��guez
5394909330,11024162762,Avenida Mariscal Castilla
5394909330,11024162774,Avenida Mariscal Castilla
5394910653,11002043137,Avenida Mariscal Castilla
5394910653,11002043139,Avenida Mariscal Castilla
5394912493,11090425223,Calle Caraveli
5394912493,11090425213,Calle Caraveli
5394912493,11090425218,
5394912494,11048254197,Calle Paucarpata
5394912596,5394916331,Ramon Castilla
5394916330,5394916331,
5394918858,5394918859,
5398638747,5398638750,
5398638747,11117170680,
5398638747,5398638757,
5398638750,8236626504,
5398638750,11117170691,
5398638757,11117170691,
5398638757,11117170680,
5398638780,5398638786,Internacional
5398638780,5633142526,Internacional
5398638786,11117197665,
5399025109,5399025265,
5399025115,5399025221,Avenida Lambramani
5399025115,5399025116,
5399025116,5399025221,
5399025116,5399025119,
5399025117,5399025119,
5399025117,5399025120,Monterreal Isla
5399025119,5399025120,
5399025232,5465543143,
5399025234,5465543141,
5399025234,11008659954,
5399025234,5399025243,
5399025236,5465543150,
5399025236,5465543160,
5399025236,5465543149,
5399025243,5465543150,
5399025243,5399025264,
5399025248,10758109108,Universidad San Agustin
5399025248,5465543160,Universidad San Agustin
5399025248,5399025264,
5399025261,5399025264,
5399025261,5465535935,Avenida Virgen del Pilar
5399025261,11008659954,Avenida Virgen del Pilar
5399052226,5399052227,Pasaje Alfonso Ugarte
5399052226,5485437507,
5399052227,5399052230,
5399052229,5399052230,
5399052230,5683447612,
5399052231,5683448880,
5401378920,5483308534,
5401378920,5483308535,
5401379221,5483308536,
5401379221,5401379223,
5401379221,11012859701,
5401379222,5401379225,
5401379222,5401379223,
5401379222,5483308532,
5401379223,5401379226,
5401379223,5401379224,
5401379224,5483308536,Avenida Virgen del Pilar
5401379224,5401379227,Avenida Virgen del Pilar
5401379225,5483308535,
5401379225,5401379226,
5401379226,5483308534,
5401379226,5401379227,
5401379230,5432072893,Avenida Venezuela
5401379234,11009101047,Calle Malecon Socabaya
5401379234,11009101050,Calle Malecon Socabaya
5406208477,5406208478,
5406208478,5406208480,
5406208479,5406208480,
5406208483,5465620987,
5406208486,5406208487,
5406208486,11019063501,Calle Juan de Dios Salazar
5411410553,5411410744,Pasaje Ramon Castilla
5411410553,8236620905,Mariscal Benavides
5411410744,5469339485,Pasaje Ramon Castilla
5411410744,6284011382,Calle Manuel Ugarteche
5411410745,6284011382,Pasaje la Gruta
5411415923,5411415924,Calle Manuel Arrayanes
5412214077,8732272788,Avenida Emmel
5412215554,8732272788,Avenida Emmel
5413568945,11014011293,Avenida Venezuela
5413568946,5413568947,Avenida Jacinto Ibanez
5413568946,11016544317,Avenida Juan Vidaurrazaga
5413568947,10754897661,Avenida Jacinto Ibanez
5413568947,11016544318,Avenida Juan Vidaurrazaga
5424521138,5424521141,
5424521142,5424521143,Pasaje Union
5424532737,5424532738,
5424532741,5424532742,
5424532742,5424532746,Pasaje Del Solar
5431347806,10907229425,Avenida Arturo Ibanez
5431385363,10904424638,Avenida Miguel Forga
5431394366,5515031808,Calle Los Arrayanes
5431918543,5431918550,
5431918543,5431918546,
5431918544,5431918546,
5431918544,5431918548,
5431918545,5431918548,
5431918546,5431918547,
5431918548,5431918549,
5432072878,11024162719,Avenida Mariscal Castilla
5432072890,5432072893,
5432072890,11024160496,Avenida Mariscal Castilla
5437791342,10766556135,
5437791342,7134418451,
5437797051,6327629812,
5460698689,5460698690,Pasaje Mariscal Caceres
5460698699,5460698700,
5460698713,10062503683,Avenida Jose Abelardo Quinones
5460698713,5460698714,Calle Carlos de Marti
5460698714,5460698715,Avenida Garaycochea
5460698714,8732426026,
5465525921,5465525922,
5465525922,5465525924,
5465525924,9768435419,
5465525975,11021342385,
5465525975,10852829946,
5465525997,10852877548,
5465531087,11021360747,Avenida Venezuela
5465531090,11021360898,
5465531090,11086686787,
5465531103,5465531106,
5465531106,10852829975,
5465531111,5465531112,
5465531112,9768435468,
5465531112,9768436835,
5465531115,10853073781,
5465531115,9768436874,
5465531115,5465531116,
5465531115,9768436835,
5465531116,10852902200,
5465535935,11086686807,
5465535935,11086686799,
5465535945,5465535946,
5465535945,11086686784,
5465535946,5465535950,
5465535946,11105928175,
5465535950,11086442958,
5465535950,5465535952,
5465535951,5465535952,
5465535951,11086442202,
5465535952,5465535954,
5465543141,5465543143,
5465543141,5465543142,
5465543142,5465543145,
5465543142,5465543147,
5465543143,5465543145,
5465543144,5465543145,
5465543147,5465543150,
5465543147,5465543149,
5465545043,5465545044,
5465545045,11086080527,
5465545045,11086080527,
5465545046,11086080527,
5465545063,5465545064,
5465545066,5465545067,Sur
5465545076,5465545077,
5465545082,5465545084,
5465573033,5465573034,Pasaje las Orquideas
5465620986,5465620987,
5465641335,11815596861,Calle La Isla
5465641335,5465641338,
5467655508,11016601695,Avenida la Salle
5467655508,11016601693,Los Jilgueros
5467655509,5467655510,Chavez de la Rosa
5468179467,8162371803,San Francisco
5468179467,5468179469,
5468199637,5468199638,
5469339514,5469339516,Avenida Mariscal Castilla
5469339514,5469339515,
5469339514,11002043137,Avenida Mariscal Castilla
5469339515,11002043136,Avenida Mariscal Castilla
5473715304,5473715305,Pasaje Teniente Palacios
5473715304,11024162762,Avenida Mariscal Castilla
5479085223,9675524284,Calle Ernesto Loreto
5479086001,5479086518,Calle Malaga Grenet
5479090199,5479091612,Avenida Victor Andres Belaunde
5483308523,11008708928,
5483308526,5483308528,Avenida Jesus
5483308526,11008708928,
5483308526,11008708929,Avenida Jesus
5483308527,5703156648,
5483308528,5703156648,
5483308532,11012859701,
5483308532,9544875777,
5483308533,11012859701,
5483308533,5483308536,Avenida Virgen del Pilar
5483308534,5483308535,
5483308558,5483308559,Avenida Jesus
5483308558,5703156632,Avenida Jesus
5483308559,11008708934,Avenida Jesus
5483379809,5483379811,
5483415865,5483415869,
5483415898,11086442942,
5483426615,5483426616,
5483426616,11013404091,Avenida Pedro P. Diaz
5484597543,5484597544,
5484597544,5706313119,Pasaje Martinetti
5484597544,7289377533,Pasaje Martinetti
5485263382,11016354605,Avenida Dolores
5485263382,5485263383,
5485263382,11019063518,
5485263383,11019063526,
5485401900,5485401901,
5485401900,5485401903,
5485422010,11104998837,
5485422010,5485422012,
5485422011,11104998817,
5485422011,5485422014,
5485422011,5485422013,
5485422011,5485422015,
5485422012,5485422014,
5485422012,5485422013,
5485422014,5485422015,
5485422015,11104998835,
5485422016,11104998824,
5485422016,11104998834,
5485422016,11104998819,
5485427333,5485427334,
5485427334,7296622445,Avenida Metropolitana
5485432492,5485432492,
5485432506,11014685804,Avenida Alfonso Ugarte
5485432506,11014694605,
5485432506,5485432508,
5485432509,11014685800,Avenida Alfonso Ugarte
5485432509,5485437473,
5485437469,5515007770,Jose Maria Escriba
5485437469,5564782412,Jose Maria Escriba
5485437469,5564782414,
5485437470,5485437471,
5485437471,5485437489,
5485437471,5485437472,
5485437474,5485437475,
5485437474,11014685801,
